Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
8.565, 0.000194057, -0.0292237, -0.078975, 0.03324, 45, 200, 1.22314, -2.05404, -0.192332, 0.23432, -0.0591585, 0.293203, -0.192138, 0.205096, 0.491412, 0.0139304, -3.53765, -0.163107, -2.87976, -9.73641
8.566, 0.00455708, -0.0166984, -0.0729539, 0.035674, 45, 200, 1.22233, -2.05317, -0.19538, 0.222925, -0.0576165, 0.294684, -0.190823, 0.206226, 1.31497, 1.12978, -2.93076, -0.108194, -2.87976, -9.73641
8.567, 0.00745215, -0.0104475, -0.0681049, 0.0355214, 45, 200, 1.22175, -2.05253, -0.197514, 0.217227, -0.0566253, 0.29559, -0.190062, 0.206779, 0.761432, 0.553168, -2.81394, -0.104568, -2.87976, -9.73641
8.568, 0.00624623, 0.000166084, -0.0674695, 0.0416531, 45, 200, 1.22095, -2.05165, -0.195076, 0.207612, -0.0551652, 0.296938, -0.188829, 0.207778, 1.23253, 0.998611, -2.76281, 0.0426418, -2.87976, -9.73641
8.569, 0.00297435, 0.00803884, -0.0693037, 0.0485946, 45, 200, 1.22022, -2.05087, -0.190503, 0.200846, -0.0536377, 0.298391, -0.187529, 0.208885, 1.3002, 1.10668, -2.94826, 0.166194, -2.87976, -9.73641
8.57, 0.00287298, 0.0161022, -0.0679835, 0.0564152, 45, 200, 1.2196, -2.05023, -0.189284, 0.193724, -0.0522918, 0.299678, -0.186411, 0.209826, 1.11785, 0.941185, -2.97962, 0.274556, -2.87976, -9.73641
8.571, 0.000893266, 0.0201306, -0.0690002, 0.062511, 45, 200, 1.21889, -2.0495, -0.185931, 0.190875, -0.0506917, 0.3012, -0.185038, 0.211005, 1.37315, 1.17952, -3.09277, 0.355249, -2.87976, -9.73641
8.572, 0.00159121, 0.0229723, -0.0671348, 0.068197, 45, 200, 1.21811, -2.04872, -0.185017, 0.18945, -0.0488535, 0.302957, -0.183426, 0.212423, 1.61236, 1.41729, -2.95451, 0.427947, -2.87976, -9.73641
8.573, 0.00458541, 0.024725, -0.062479, 0.073444, 45, 200, 1.21702, -2.0476, -0.185627, 0.189806, -0.0462463, 0.305401, -0.181041, 0.214531, 2.38458, 2.10875, -2.52876, 0.496626, -2.87976, -9.73641
8.574, 0.00554857, 0.0264207, -0.0597454, 0.0787603, 45, 200, 1.21572, -2.04625, -0.183798, 0.190519, -0.0432326, 0.308141, -0.178249, 0.216939, 2.79199, 2.40797, -2.33529, 0.562141, -2.87976, -9.73641
8.575, 0.00161303, 0.0207962, -0.0625085, 0.0800706, 45, 200, 1.21428, -2.04471, -0.176787, 0.198709, -0.0399361, 0.311036, -0.175174, 0.219505, 3.07499, 2.56602, -2.52185, 0.575567, -2.87976, -9.73641
8.576, 0.000955891, 0.0168359, -0.0621806, 0.0819337, 45, 200, 1.2134, -2.04369, -0.174654, 0.203695, -0.0382296, 0.312397, -0.173698, 0.22053, 1.4765, 1.02518, -2.9038, 0.583388, -2.87976, -9.73641
8.577, -0.0012902, 0.0121927, -0.0655153, 0.0830636, 45, 200, 1.2127, -2.04284, -0.171301, 0.209036, -0.0368911, 0.313431, -0.172591, 0.221229, 1.10677, 0.698433, -3.56909, 0.590375, -2.87976, -9.73641
8.578, 0.00121494, 0.00848735, -0.0619431, 0.0842703, 45, 200, 1.21203, -2.04203, -0.172825, 0.21331, -0.0356775, 0.314333, -0.17161, 0.221797, 0.981116, 0.567998, -3.00358, 0.599535, -2.87976, -9.73641
8.579, 0.0026864, -0.0031428, -0.0590815, 0.0762578, 45, 200, 1.211, -2.04072, -0.172825, 0.225773, -0.0339753, 0.315498, -0.170138, 0.222631, 1.47146, 0.833677, -2.683, 0.438441, -2.87976, -9.73641
8.58, 0.00488891, -0.00728235, -0.0551815, 0.0712804, 45, 200, 1.21028, -2.03979, -0.174044, 0.230403, -0.0327588, 0.31632, -0.169155, 0.22312, 0.983289, 0.489873, -2.55807, 0.371798, -2.87976, -9.73641
8.581, 0.00439955, -0.0120325, -0.0540324, 0.0654676, 45, 200, 1.20961, -2.0389, -0.172825, 0.235388, -0.0317944, 0.316887, -0.168425, 0.223356, 0.729862, 0.235353, -2.56884, 0.297747, -2.87976, -9.73641
8.582, 0.00120795, -0.0148632, -0.0561592, 0.0603637, 45, 200, 1.20906, -2.03813, -0.169167, 0.238237, -0.0310927, 0.317236, -0.167959, 0.223374, 0.466065, 0.0181992, -2.82787, 0.234949, -2.87976, -9.73641
8.583, -0.000905851, -0.0252275, -0.0592405, 0.0507788, 45, 200, 1.20823, -2.0369, -0.166424, 0.248564, -0.030228, 0.317529, -0.16733, 0.223337, 0.629448, -0.0371636, -3.33184, 0.110284, -2.87976, -9.73641
8.584, -0.000429833, -0.0355276, -0.0595192, 0.0406906, 45, 200, 1.20726, -2.03539, -0.166424, 0.258535, -0.0295153, 0.31753, -0.166854, 0.223008, 0.476018, -0.328987, -3.30669, -0.0260586, -2.87976, -9.73641
8.585, 2.80774e-05, -0.0407652, -0.0587574, 0.0329041, 45, 200, 1.20642, -2.03408, -0.166424, 0.263521, -0.0288202, 0.317606, -0.166396, 0.222756, 0.457911, -0.252043, -3.03653, -0.132149, -2.87976, -9.73641
8.586, 5.61909e-05, -0.046592, -0.0583462, 0.0245857, 45, 200, 1.20559, -2.03275, -0.166119, 0.268863, -0.0282927, 0.317504, -0.166063, 0.222271, 0.332919, -0.485189, -3.01124, -0.256214, -3.58008, -9.85861
8.587, 3.55979e-05, -0.05074, -0.0580379, 0.0169522, 45, 200, 1.20511, -2.03194, -0.166119, 0.272424, -0.028117, 0.317298, -0.166083, 0.221684, -0.020593, -0.586924, -3.06822, -0.380079, -3.58008, -9.85861
8.588, -0.000608804, -0.0512919, -0.0595298, 0.0111021, 45, 200, 1.20428, -2.03057, -0.165205, 0.272424, -0.0276514, 0.317126, -0.165813, 0.221132, 0.270014, -0.551913, -3.30536, -0.485598, -3.58008, -9.85861
8.589, -0.00153504, -0.0500318, -0.0616096, 0.00620703, 45, 200, 1.20346, -2.02922, -0.163985, 0.270643, -0.0271623, 0.316983, -0.16552, 0.220611, 0.292986, -0.520409, -3.43599, -0.589957, -3.58008, -9.85861
8.59, -0.00214598, -0.0460826, -0.0635104, 0.00280973, 45, 200, 1.20283, -2.02813, -0.163376, 0.266014, -0.0269658, 0.31668, -0.165522, 0.219931, -0.00132413, -0.680254, -3.59353, -0.683456, -3.58008, -9.85861
8.591, 0.00233627, -0.0359056, -0.0577012, 0.00296126, 45, 200, 1.20181, -2.02659, -0.166729, 0.256043, -0.0256433, 0.317257, -0.164392, 0.220137, 1.12938, 0.20593, -2.5714, -0.665298, -3.58008, -9.85861
8.592, 0.003722, -0.0245875, -0.0547656, 0.00426624, 45, 200, 1.20096, -2.02535, -0.167033, 0.245003, -0.0243683, 0.317904, -0.163311, 0.220416, 1.08093, 0.278717, -2.43746, -0.61606, -3.58008, -9.85861
8.593, 0.00181533, -0.0151414, -0.0554525, 0.00528152, 45, 200, 1.20032, -2.02443, -0.16429, 0.235744, -0.0233362, 0.318459, -0.162475, 0.220603, 0.836578, 0.187264, -2.60727, -0.578841, -3.58008, -9.85861
8.594, 0.00182272, -0.00706599, -0.0542236, 0.00644186, 45, 200, 1.19965, -2.02347, -0.163376, 0.22791, -0.022219, 0.319066, -0.161553, 0.220844, 0.921812, 0.241021, -2.55784, -0.53617, -3.58008, -9.85861
8.595, -0.000357394, 0.00446358, -0.0571134, 0.0146766, 45, 200, 1.19898, -2.02257, -0.160023, 0.216871, -0.0208518, 0.319918, -0.16038, 0.221334, 1.17274, 0.490174, -3.09835, -0.28625, -3.58008, -9.85861
8.596, 0.000144175, 0.0111476, -0.0560875, 0.0213699, 45, 200, 1.19851, -2.02195, -0.159718, 0.210461, -0.0198494, 0.320554, -0.159574, 0.221608, 0.806374, 0.274071, -2.90422, -0.160595, -3.58008, -9.85861
8.597, 0.00197366, 0.0188361, -0.0530036, 0.0292067, 45, 200, 1.1979, -2.02116, -0.160328, 0.203339, -0.0184353, 0.321479, -0.158354, 0.222175, 1.21988, 0.56626, -2.56762, -0.0288697, -3.58008, -9.85861
8.598, 0.00519887, 0.0234458, -0.0480457, 0.0358065, 45, 200, 1.19725, -2.02033, -0.162157, 0.199421, -0.0168454, 0.322528, -0.156958, 0.222867, 1.39638, 0.692526, -2.24968, 0.0707373, -3.58008, -9.85861
8.599, 0.00947435, 0.0269452, -0.041653, 0.0420548, 45, 200, 1.19676, -2.01975, -0.165205, 0.196572, -0.0154237, 0.323534, -0.15573, 0.223518, 1.22742, 0.650491, -1.95583, 0.158399, -3.58008, -9.85861
8.6, 0.0100978, 0.0299897, -0.0388678, 0.0482393, 45, 200, 1.19593, -2.01878, -0.163681, 0.194792, -0.013086, 0.325148, -0.153583, 0.224782, 2.14748, 1.26399, -1.64914, 0.246231, -3.58008, -9.85861
8.601, 0.00853086, 0.032602, -0.0383921, 0.0543392, 45, 200, 1.19512, -2.01781, -0.160023, 0.193367, -0.0108044, 0.326685, -0.151492, 0.225969, 2.09072, 1.18789, -1.68819, 0.324937, -3.58008, -9.85861
8.602, 0.00480861, 0.0336863, -0.0404275, 0.0597266, 45, 200, 1.19452, -2.01707, -0.154841, 0.193011, -0.00915069, 0.327762, -0.150033, 0.226698, 1.45945, 0.72814, -2.01109, 0.389187, -3.58008, -9.85861
8.603, 0.00292692, 0.034554, -0.0408789, 0.0650468, 45, 200, 1.19376, -2.01609, -0.151184, 0.193011, -0.00718164, 0.328977, -0.148257, 0.227565, 1.77597, 0.867667, -2.03737, 0.455496, -3.58008, -9.85861
8.604, 0.00130862, 0.0341328, -0.0414035, 0.0697016, 45, 200, 1.19314, -2.0153, -0.148136, 0.19408, -0.00555692, 0.329971, -0.146827, 0.228212, 1.42976, 0.647188, -2.22502, 0.509549, -3.58008, -9.85861
8.605, -0.0015263, 0.032942, -0.0453898, 0.0739138, 45, 200, 1.19271, -2.01473, -0.144478, 0.195504, -0.00453639, 0.330552, -0.146004, 0.228446, 0.822746, 0.233665, -3.02955, 0.555905, -3.58008, -9.85861
8.606, 0.000834343, 0.0279656, -0.0420877, 0.0759752, 45, 200, 1.19212, -2.0139, -0.145697, 0.200846, -0.00319864, 0.331262, -0.144863, 0.228811, 1.14142, 0.36518, -2.37666, 0.578936, -3.58008, -9.85861
8.607, 0.00257812, 0.0184558, -0.0389727, 0.0751802, 45, 200, 1.19112, -2.0125, -0.145392, 0.211173, -0.000957371, 0.33242, -0.142814, 0.229629, 2.04858, 0.817398, -1.9543, 0.567545, -3.58008, -9.85861
8.608, 0.00552875, 0.0139667, -0.0342535, 0.0765469, 45, 200, 1.19064, -2.01181, -0.147526, 0.215802, 5.83995e-05, 0.332903, -0.141997, 0.229769, 0.817001, 0.14032, -1.93007, 0.575328, -3.58008, -9.85861
8.609, 0.00181485, 0.00410965, -0.0367479, 0.0740202, 45, 200, 1.18992, -2.0107, -0.142649, 0.225773, 0.00138254, 0.333419, -0.140834, 0.229883, 1.16298, 0.114022, -2.08566, 0.531732, -4.30189, -10.0497
8.61, -0.00273798, -0.0101037, -0.0426998, 0.0636703, 45, 200, 1.18927, -2.00959, -0.137467, 0.239662, 0.00217575, 0.333495, -0.140205, 0.229558, 0.628864, -0.325117, -3.00257, 0.329368, -4.30189, -10.0497
8.611, -0.00534923, -0.0176484, -0.0470602, 0.0559912, 45, 200, 1.1887, -2.00859, -0.134419, 0.246784, 0.00277821, 0.333474, -0.139768, 0.229135, 0.436804, -0.422461, -3.29579, 0.229958, -4.30189, -10.0497
8.612, -0.0050812, -0.0272424, -0.0485114, 0.0466769, 45, 200, 1.18803, -2.00733, -0.134419, 0.255687, 0.00321333, 0.333183, -0.1395, 0.228444, 0.268036, -0.691251, -3.37389, 0.106093, -4.30189, -10.0497
8.613, -0.00446677, -0.0344583, -0.0495437, 0.0381827, 45, 200, 1.18748, -2.00625, -0.135029, 0.262097, 0.00338689, 0.332776, -0.139496, 0.227638, 0.00481054, -0.80595, -3.4478, -0.00852272, -4.30189, -10.0497
8.614, -0.000560458, -0.0444569, -0.0464617, 0.027859, 45, 200, 1.18678, -2.00491, -0.138687, 0.271355, 0.00380373, 0.332433, -0.139247, 0.226899, 0.248649, -0.739734, -3.0728, -0.156476, -4.30189, -10.0497
8.615, 0.0029064, -0.0508527, -0.0415677, 0.0190944, 45, 200, 1.18624, -2.00385, -0.142039, 0.277053, 0.0040869, 0.33213, -0.139133, 0.2262, 0.113993, -0.698068, -2.39049, -0.293393, -4.30189, -10.0497
8.616, 0.0068231, -0.0551652, -0.0357537, 0.0112204, 45, 200, 1.18552, -2.00245, -0.145697, 0.280614, 0.0045151, 0.331772, -0.138874, 0.225449, 0.259038, -0.751459, -1.98538, -0.43488, -4.30189, -10.0497
8.617, 0.00305409, -0.0573914, -0.0380724, 0.00431697, 45, 200, 1.18481, -2.00104, -0.141735, 0.282039, 0.00487874, 0.331362, -0.13868, 0.224647, 0.19346, -0.801747, -2.18644, -0.592999, -4.30189, -10.0497
8.618, -0.00131411, -0.0604367, -0.043536, -0.00309864, 45, 200, 1.18424, -1.99986, -0.137467, 0.284175, 0.00494987, 0.330844, -0.138781, 0.223739, -0.100921, -0.908653, -2.99299, -0.993853, -4.30189, -10.0497
8.619, -0.00469445, -0.0576, -0.048591, -0.00746717, 45, 200, 1.18344, -1.99819, -0.134114, 0.280258, 0.00509497, 0.330154, -0.138809, 0.222658, -0.0274764, -1.08044, -3.31256, -1.11064, -4.30189, -10.0497
8.62, -0.00310691, -0.0547457, -0.0484625, -0.0117301, 45, 200, 1.18292, -1.99715, -0.135638, 0.276697, 0.00533086, 0.329834, -0.138745, 0.221951, 0.0635092, -0.706816, -3.24016, -1.19709, -4.30189, -10.0497
8.621, 0.000590492, -0.0437915, -0.0439261, -0.0115231, 45, 200, 1.18208, -1.99547, -0.138991, 0.264945, 0.00584735, 0.329422, -0.138401, 0.221154, 0.344541, -0.797449, -2.50245, -1.19051, -4.30189, -10.0497
8.622, 0.00571532, -0.0247887, -0.0370129, -0.0063791, 45, 200, 1.18137, -1.9942, -0.143259, 0.245716, 0.00687492, 0.329576, -0.137543, 0.220927, 0.857554, -0.227043, -1.90904, -1.06533, -4.30189, -10.0497
8.623, 0.0091648, -0.00566099, -0.0314697, 0.000515683, 45, 200, 1.18052, -1.99281, -0.145087, 0.226842, 0.00866265, 0.330206, -0.135923, 0.221181, 1.62064, 0.253865, -1.48037, -0.695581, -4.30189, -10.0497
8.624, 0.00532001, 0.0143296, -0.0335699, 0.0141554, 45, 200, 1.17981, -1.99174, -0.139601, 0.207256, 0.0104719, 0.330985, -0.134281, 0.221585, 1.64171, 0.404578, -1.71713, -0.237912, -4.30189, -10.0497
8.625, -0.000274045, 0.030127, -0.0398138, 0.026728, 45, 200, 1.17913, -1.99077, -0.132286, 0.191943, 0.0123608, 0.331842, -0.13256, 0.22207, 1.72128, 0.484693, -2.53891, -0.0163067, -4.30189, -10.0497
8.626, -0.00276928, 0.0397861, -0.0437134, 0.0366867, 45, 200, 1.17859, -1.99001, -0.128323, 0.182684, 0.0139971, 0.332613, -0.131092, 0.22247, 1.46723, 0.400284, -2.95412, 0.132028, -4.30189, -10.0497
8.627, -0.000847827, 0.0425915, -0.0427384, 0.043331, 45, 200, 1.1781, -1.98932, -0.128933, 0.180191, 0.015479, 0.333296, -0.129781, 0.222783, 1.31185, 0.312637, -2.86504, 0.222588, -4.30189, -10.0497
8.628, 0.00745732, 0.0454093, -0.0324787, 0.050095, 45, 200, 1.17717, -1.98804, -0.134419, 0.178411, 0.018461, 0.334697, -0.126962, 0.22382, 2.81865, 1.03717, -1.46273, 0.316949, -4.30189, -10.0497
8.629, 0.0119296, 0.0438603, -0.0257193, 0.0546084, 45, 200, 1.17677, -1.9875, -0.137772, 0.180191, 0.0197522, 0.335295, -0.125843, 0.224052, 1.11943, 0.231632, -1.44513, 0.367619, -4.30189, -10.0497
8.63, 0.0137356, 0.0393688, -0.021517, 0.0574602, 45, 200, 1.17621, -1.98676, -0.137772, 0.185177, 0.0216946, 0.336214, -0.124037, 0.224546, 1.80595, 0.494036, -1.06487, 0.403506, -5.02111, -10.2668
8.631, 0.0156793, 0.0376176, -0.0170684, 0.0616088, 45, 200, 1.17568, -1.98604, -0.138077, 0.187314, 0.0234712, 0.337023, -0.122398, 0.224931, 1.63898, 0.385391, -0.843972, 0.45311, -5.02111, -10.2668
8.632, 0.0133646, 0.0340393, -0.0170123, 0.0646777, 45, 200, 1.17512, -1.98525, -0.134114, 0.191231, 0.025257, 0.337783, -0.12075, 0.22527, 1.64774, 0.338951, -0.876084, 0.488703, -5.02111, -10.2668
8.633, 0.00863372, 0.0281603, -0.0196945, 0.0662976, 45, 200, 1.17462, -1.98452, -0.128018, 0.197285, 0.0267619, 0.338378, -0.119385, 0.225445, 1.36521, 0.174801, -1.16438, 0.504504, -5.02111, -10.2668
8.634, 0.00390752, 0.0234483, -0.0228468, 0.0682325, 45, 200, 1.17411, -1.98368, -0.122227, 0.201914, 0.0279686, 0.338715, -0.11832, 0.225362, 1.06511, -0.0825315, -1.50878, 0.523501, -5.02111, -10.2668
8.635, 0.000524118, 0.0162103, -0.0254241, 0.0684073, 45, 200, 1.1735, -1.98265, -0.117655, 0.209036, 0.0292988, 0.339017, -0.117131, 0.225247, 1.18868, -0.115842, -1.78616, 0.520591, -5.02111, -10.2668
8.636, -0.0007661, 0.00266522, -0.0276293, 0.0637132, 45, 200, 1.17292, -1.98156, -0.115521, 0.222212, 0.030286, 0.339066, -0.116287, 0.224878, 0.843421, -0.369007, -2.34325, 0.441773, -5.02111, -10.2668
8.637, 0.00239422, -0.00493047, -0.0231312, 0.0573622, 45, 200, 1.17233, -1.98044, -0.11796, 0.229334, 0.0311529, 0.339008, -0.115566, 0.224404, 0.721872, -0.473507, -1.64332, 0.300108, -5.02111, -10.2668
8.638, 0.00455202, -0.0133188, -0.0193159, 0.0496117, 45, 200, 1.17174, -1.97926, -0.119484, 0.237169, 0.0319326, 0.338868, -0.114932, 0.22385, 0.633779, -0.553881, -1.38425, 0.192185, -5.02111, -10.2668
8.639, 0.00143768, -0.0247625, -0.0213018, 0.0395142, 45, 200, 1.17105, -1.97781, -0.115826, 0.247852, 0.0326232, 0.338522, -0.114388, 0.22309, 0.543319, -0.760436, -1.61924, 0.0511167, -5.02111, -10.2668
8.64, -0.00141864, -0.0327549, -0.0252818, 0.0307137, 45, 200, 1.17048, -1.97655, -0.112778, 0.254974, 0.0329645, 0.338064, -0.114197, 0.222219, 0.19174, -0.870247, -2.38834, -0.0746876, -5.02111, -10.2668
8.641, -0.00603568, -0.0391205, -0.03172, 0.022433, 45, 200, 1.16993, -1.97526, -0.108206, 0.260316, 0.0330708, 0.337451, -0.114242, 0.221196, -0.0449542, -1.02393, -2.90182, -0.201524, -5.02111, -10.2668
8.642, -0.0089103, -0.0511299, -0.0366686, 0.0108448, 45, 200, 1.16908, -1.97314, -0.105768, 0.270643, 0.0327891, 0.336182, -0.114678, 0.219513, -0.436178, -1.68224, -3.26236, -0.412962, -5.02111, -10.2668
8.643, -0.00508017, -0.0586743, -0.0345565, 0.00122976, 45, 200, 1.16809, -1.97065, -0.110035, 0.276341, 0.0325081, 0.334748, -0.115115, 0.217667, -0.43715, -1.84662, -3.08133, -0.674682, -5.02111, -10.2668
8.644, -0.00476991, -0.0617708, -0.0359295, -0.0062548, 45, 200, 1.16744, -1.96901, -0.110644, 0.278121, 0.0323649, 0.33384, -0.115414, 0.216351, -0.299346, -1.31594, -3.09095, -1.05025, -5.02111, -10.2668
8.645, -0.00630542, -0.0590936, -0.0393128, -0.0107529, 45, 200, 1.16657, -1.9668, -0.109425, 0.273848, 0.0322061, 0.332652, -0.115731, 0.214755, -0.316291, -1.59612, -3.29039, -1.15084, -5.02111, -10.2668
8.646, -0.00807402, -0.0429549, -0.043088, -0.00790999, 45, 200, 1.1657, -1.96471, -0.107596, 0.256399, 0.0324233, 0.331746, -0.11567, 0.213444, 0.0602391, -1.31074, -3.42696, -1.08355, -5.02111, -10.2668
8.647, -0.00739798, -0.0330567, -0.0443603, -0.007765, 45, 200, 1.16526, -1.96367, -0.108206, 0.245716, 0.0326469, 0.331361, -0.115604, 0.212659, 0.0664252, -0.785012, -3.47995, -1.07218, -5.02111, -10.2668
8.648, -0.0040842, -0.0216073, -0.0426443, -0.00621168, 45, 200, 1.16471, -1.96248, -0.110949, 0.233608, 0.0333273, 0.331153, -0.115033, 0.212, 0.570529, -0.658393, -3.23372, -1.02759, -5.72187, -10.3659
8.649, -0.00040852, -0.00708343, -0.0397105, -0.00182761, 45, 200, 1.16415, -1.96136, -0.113692, 0.218651, 0.0343685, 0.331168, -0.114101, 0.211568, 0.932429, -0.432682, -2.85747, -0.877042, -5.72187, -10.3659
8.65, 0.00210765, 0.00730454, -0.0359121, 0.0082771, 45, 200, 1.16358, -1.9603, -0.114912, 0.204051, 0.0357731, 0.331399, -0.112804, 0.211355, 1.29694, -0.212519, -2.19995, -0.337708, -5.72187, -10.3659
8.651, 0.00313439, 0.0176176, -0.0334219, 0.0173383, 45, 200, 1.16299, -1.95931, -0.114302, 0.193724, 0.0375161, 0.331826, -0.111168, 0.211341, 1.63635, -0.0141277, -1.98791, -0.147622, -5.72187, -10.3659
8.652, 0.00247712, 0.0209706, -0.0327261, 0.0231523, 45, 200, 1.16266, -1.95876, -0.112778, 0.190162, 0.0384935, 0.332057, -0.110301, 0.211133, 0.866756, -0.208084, -2.15943, -0.0498496, -5.72187, -10.3659
8.653, 3.73795e-06, 0.0237262, -0.0350444, 0.0288414, 45, 200, 1.16211, -1.9578, -0.108816, 0.187314, 0.0400908, 0.332401, -0.108812, 0.21104, 1.48909, -0.0933005, -2.40427, 0.0404206, -5.72187, -10.3659
8.654, -0.00100272, 0.0250299, -0.0370517, 0.0338817, 45, 200, 1.16157, -1.95687, -0.106377, 0.185889, 0.0416319, 0.332715, -0.10738, 0.210919, 1.43198, -0.120697, -2.77155, 0.114462, -5.72187, -10.3659
8.655, -0.00210336, 0.0252083, -0.0394336, 0.0383691, 45, 200, 1.16105, -1.95594, -0.103939, 0.185533, 0.0430799, 0.332971, -0.106042, 0.210741, 1.33781, -0.1777, -2.97006, 0.177018, -5.72187, -10.3659
8.656, 0.000757095, 0.0222297, -0.0356617, 0.0410961, 45, 200, 1.16043, -1.95483, -0.105158, 0.188382, 0.0448305, 0.333273, -0.104401, 0.210612, 1.64123, -0.129715, -2.26206, 0.212739, -5.72187, -10.3659
8.657, 0.00709222, 0.016086, -0.0274046, 0.0418089, 45, 200, 1.15979, -1.95371, -0.10973, 0.194436, 0.0467032, 0.333612, -0.102638, 0.210522, 1.76304, -0.0898568, -1.62809, 0.218035, -5.72187, -10.3659
8.658, 0.00787449, 0.0133209, -0.0246326, 0.0439816, 45, 200, 1.15935, -1.95289, -0.109425, 0.196929, 0.0479036, 0.333767, -0.101551, 0.210249, 1.08707, -0.272301, -1.62854, 0.243465, -5.72187, -10.3659
8.659, 0.00780042, 0.00984524, -0.0227235, 0.0454582, 45, 200, 1.15902, -1.95232, -0.108511, 0.200134, 0.0488587, 0.333922, -0.10071, 0.209979, 0.840349, -0.270727, -1.59155, 0.259437, -5.72187, -10.3659
8.66, 0.00315201, 0.00485563, -0.0259065, 0.0455031, 45, 200, 1.1585, -1.9513, -0.102719, 0.204763, 0.0501155, 0.333986, -0.0995675, 0.209619, 1.14289, -0.360185, -1.80803, 0.251535, -5.72187, -10.3659
8.661, 0.000813844, 0.000431645, -0.0273111, 0.0444247, 45, 200, 1.1582, -1.95068, -0.0999762, 0.20868, 0.0506381, 0.333903, -0.0991624, 0.209112, 0.405085, -0.506778, -2.16196, 0.218071, -5.72187, -10.3659
8.662, -0.00290853, -0.00833372, -0.032461, 0.0370007, 45, 200, 1.1578, -1.9498, -0.0957089, 0.216871, 0.0513003, 0.333749, -0.0986175, 0.208537, 0.544906, -0.574844, -2.90016, 0.0606286, -5.72187, -10.3659
8.663, -0.00415287, -0.017923, -0.0353128, 0.0282789, 45, 200, 1.15744, -1.94895, -0.0941849, 0.225773, 0.0516987, 0.333483, -0.0983378, 0.20785, 0.279686, -0.686595, -3.13492, -0.0735465, -5.72187, -10.3659
8.664, -0.00398913, -0.0233431, -0.036735, 0.02128, 45, 200, 1.15706, -1.948, -0.0941849, 0.230403, 0.0519822, 0.33311, -0.098174, 0.20706, 0.163742, -0.790645, -3.22668, -0.184376, -5.72187, -10.3659
8.665, 0.00119083, -0.0341645, -0.030495, 0.0109953, 45, 200, 1.15657, -1.94681, -0.0990618, 0.240374, 0.0524048, 0.332677, -0.097871, 0.206209, 0.303073, -0.850365, -2.33099, -0.372254, -5.72187, -10.3659
8.666, 0.00317984, -0.0425461, -0.0270354, 0.00155953, 45, 200, 1.15598, -1.94538, -0.100586, 0.247852, 0.0529893, 0.332189, -0.097406, 0.205306, 0.464982, -0.903214, -2.04248, -0.623354, -5.72187, -10.3659
8.667, -0.000763706, -0.0493904, -0.0318931, -0.00737562, 45, 200, 1.15528, -1.94361, -0.0963186, 0.25355, 0.0534343, 0.331458, -0.0970823, 0.20416, 0.323729, -1.1466, -2.8402, -1.04871, -5.72187, -10.3659
8.668, -0.00387715, -0.0498438, -0.0365776, -0.0131233, 45, 200, 1.15474, -1.94212, -0.0932705, 0.252838, 0.0534928, 0.330705, -0.0971476, 0.202994, -0.0653877, -1.16556, -3.29857, -1.16787, -5.72187, -10.3659
8.669, -0.0028951, -0.0480454, -0.0370207, -0.0176744, 45, 200, 1.15426, -1.94086, -0.0941849, 0.249989, 0.053639, 0.330115, -0.09708, 0.201943, 0.0676285, -1.05052, -3.26959, -1.24816, -6.40459, -10.4517
8.67, 0.000428881, -0.0411514, -0.0329426, -0.0193971, 45, 200, 1.15378, -1.93963, -0.097233, 0.242154, 0.0539931, 0.329633, -0.0968041, 0.201003, 0.275929, -0.940446, -2.56938, -1.27433, -6.40459, -10.4517
8.671, 0.00663742, -0.0288273, -0.0248541, -0.0178235, 45, 200, 1.15307, -1.93798, -0.102415, 0.228978, 0.0550957, 0.329237, -0.0957772, 0.200151, 1.02685, -0.85186, -1.77404, -1.2419, -6.40459, -10.4517
8.672, 0.00415853, -0.0178071, -0.0257253, -0.0162257, 45, 200, 1.15227, -1.93621, -0.0984522, 0.217227, 0.0566542, 0.328958, -0.0942937, 0.19942, 1.48357, -0.731489, -1.78991, -1.20598, -6.40459, -10.4517
